2024-08-01 19:06:16,925 INFO    StreamThr :16324 [internal.py:wandb_internal():85] W&B internal server running at pid: 16324, started at: 2024-08-01 19:06:16.923946
2024-08-01 19:06:24,407 INFO    SystemMonitor:16324 [system_monitor.py:_start():158] Starting system asset monitoring threads
2024-08-01 19:06:24,407 INFO    SystemMonitor:16324 [interfaces.py:start():188] Started cpu monitoring
2024-08-01 19:06:24,407 INFO    SystemMonitor:16324 [interfaces.py:start():188] Started disk monitoring
2024-08-01 19:06:24,407 INFO    SystemMonitor:16324 [interfaces.py:start():188] Started gpu monitoring
2024-08-01 19:06:24,422 INFO    SystemMonitor:16324 [interfaces.py:start():188] Started memory monitoring
2024-08-01 19:06:24,438 INFO    SystemMonitor:16324 [interfaces.py:start():188] Started network monitoring
2024-08-01 19:06:24,726 DEBUG   HandlerThread:16324 [handler.py:handle_request():158] handle_request: internal_messages
2024-08-01 19:06:24,820 DEBUG   HandlerThread:16324 [handler.py:handle_request():158] handle_request: log_artifact
2024-08-01 19:06:24,820 DEBUG   HandlerThread:16324 [handler.py:handle_request():158] handle_request: pause
2024-08-01 19:06:24,820 INFO    HandlerThread:16324 [handler.py:handle_request_pause():724] stopping system metrics thread
2024-08-01 19:06:24,820 INFO    HandlerThread:16324 [system_monitor.py:finish():203] Stopping system monitor
2024-08-01 19:06:24,820 DEBUG   SystemMonitor:16324 [system_monitor.py:_start():172] Starting system metrics aggregation loop
2024-08-01 19:06:24,820 INFO    HandlerThread:16324 [interfaces.py:finish():200] Joined cpu monitor
2024-08-01 19:06:24,820 DEBUG   SystemMonitor:16324 [system_monitor.py:_start():179] Finished system metrics aggregation loop
2024-08-01 19:06:24,820 INFO    HandlerThread:16324 [interfaces.py:finish():200] Joined disk monitor
2024-08-01 19:06:24,820 DEBUG   SystemMonitor:16324 [system_monitor.py:_start():183] Publishing last batch of metrics
2024-08-01 19:06:24,863 INFO    HandlerThread:16324 [interfaces.py:finish():200] Joined gpu monitor
2024-08-01 19:06:24,863 INFO    HandlerThread:16324 [interfaces.py:finish():200] Joined memory monitor
2024-08-01 19:06:24,863 INFO    HandlerThread:16324 [interfaces.py:finish():200] Joined network monitor
2024-08-01 19:06:24,863 DEBUG   HandlerThread:16324 [handler.py:handle_request():158] handle_request: resume
2024-08-01 19:06:24,879 INFO    HandlerThread:16324 [handler.py:handle_request_resume():715] starting system metrics thread
2024-08-01 19:06:24,879 INFO    HandlerThread:16324 [system_monitor.py:start():194] Starting system monitor
2024-08-01 19:06:24,879 INFO    SystemMonitor:16324 [system_monitor.py:_start():158] Starting system asset monitoring threads
2024-08-01 19:06:24,879 INFO    SystemMonitor:16324 [interfaces.py:start():188] Started cpu monitoring
2024-08-01 19:06:24,879 INFO    SystemMonitor:16324 [interfaces.py:start():188] Started disk monitoring
2024-08-01 19:06:24,879 INFO    SystemMonitor:16324 [interfaces.py:start():188] Started gpu monitoring
2024-08-01 19:06:24,879 INFO    SystemMonitor:16324 [interfaces.py:start():188] Started memory monitoring
2024-08-01 19:06:24,910 INFO    SystemMonitor:16324 [interfaces.py:start():188] Started network monitoring
2024-08-01 19:06:25,231 INFO    SenderThread:16324 [sender.py:send_request_log_artifact():1525] logged artifact source-bitext_customer_support-text_classification_transformer.ipynb - {'id': 'QXJ0aWZhY3Q6MTA4MDExMDM0MQ==', 'state': 'COMMITTED', 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjM1Mjg0NzQxMw==', 'latestArtifact': {'id': 'QXJ0aWZhY3Q6MTA4MDExMDM0MQ==', 'versionIndex': 11}}}
2024-08-01 19:06:25,231 DEBUG   SenderThread:16324 [sender.py:send():379] send: stats
2024-08-01 19:06:25,231 DEBUG   SenderThread:16324 [sender.py:send_request():406] send_request: log_artifact
2024-08-01 19:06:25,554 INFO    SenderThread:16324 [sender.py:send_request_log_artifact():1525] logged artifact source-bitext_customer_support-text_classification_transformer.ipynb - {'id': 'QXJ0aWZhY3Q6MTA4MDExMDM0MQ==', 'state': 'COMMITTED', 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjM1Mjg0NzQxMw==', 'latestArtifact': {'id': 'QXJ0aWZhY3Q6MTA4MDExMDM0MQ==', 'versionIndex': 11}}}
2024-08-01 19:06:25,554 DEBUG   SenderThread:16324 [sender.py:send():379] send: stats
2024-08-01 19:06:25,727 DEBUG   HandlerThread:16324 [handler.py:handle_request():158] handle_request: internal_messages
2024-08-01 19:06:26,772 DEBUG   HandlerThread:16324 [handler.py:handle_request():158] handle_request: internal_messages
2024-08-01 19:06:27,750 DEBUG   HandlerThread:16324 [handler.py:handle_request():158] handle_request: status_report
2024-08-01 19:06:27,797 DEBUG   HandlerThread:16324 [handler.py:handle_request():158] handle_request: internal_messages
2024-08-01 19:06:28,813 DEBUG   HandlerThread:16324 [handler.py:handle_request():158] handle_request: internal_messages
2024-08-01 19:06:29,883 DEBUG   HandlerThread:16324 [handler.py:handle_request():158] handle_request: internal_messages
2024-08-01 19:06:30,352 DEBUG   HandlerThread:16324 [handler.py:handle_request():158] handle_request: log_artifact
2024-08-01 19:06:30,352 DEBUG   SenderThread:16324 [sender.py:send_request():406] send_request: log_artifact
2024-08-01 19:06:30,352 DEBUG   HandlerThread:16324 [handler.py:handle_request():158] handle_request: pause
2024-08-01 19:06:30,352 INFO    HandlerThread:16324 [handler.py:handle_request_pause():724] stopping system metrics thread
2024-08-01 19:06:30,352 INFO    HandlerThread:16324 [system_monitor.py:finish():203] Stopping system monitor
2024-08-01 19:06:30,367 DEBUG   SystemMonitor:16324 [system_monitor.py:_start():172] Starting system metrics aggregation loop
2024-08-01 19:06:30,367 DEBUG   SystemMonitor:16324 [system_monitor.py:_start():179] Finished system metrics aggregation loop
2024-08-01 19:06:30,367 DEBUG   SystemMonitor:16324 [system_monitor.py:_start():183] Publishing last batch of metrics
2024-08-01 19:06:30,376 INFO    HandlerThread:16324 [interfaces.py:finish():200] Joined cpu monitor
2024-08-01 19:06:30,377 INFO    HandlerThread:16324 [interfaces.py:finish():200] Joined disk monitor
2024-08-01 19:06:30,413 INFO    HandlerThread:16324 [interfaces.py:finish():200] Joined gpu monitor
2024-08-01 19:06:30,413 INFO    HandlerThread:16324 [interfaces.py:finish():200] Joined memory monitor
2024-08-01 19:06:30,413 INFO    HandlerThread:16324 [interfaces.py:finish():200] Joined network monitor
2024-08-01 19:06:30,413 DEBUG   HandlerThread:16324 [handler.py:handle_request():158] handle_request: resume
